close,epoch,high,low,open,volume
492.13,1783917300,492.52,490.47,490.89,1.0
491.13,1783917600,493.69,490.82,492.03,1.0
493.54,1783917900,493.54,490.47,491.39,1.0
494.36,1783918200,494.59,492.92,493.51,1.0
494.74,1783918500,495.84,494.33,494.33,1.0
495.28,1783918800,496.0,494.53,494.89,1.0
496.62,1783919100,497.34,495.41,495.46,1.0
493.05,1783919400,496.69,492.88,496.68,1.0
493.17,1783919700,493.56,491.33,492.9,1.0
494.57,1783920000,494.9,492.71,493.34,1.0
492.45,1783920300,494.71,492.16,494.71,1.0
495.2,1783920600,495.73,492.7,492.72,1.0
493.43,1783920900,495.47,493.25,495.04,1.0
495.01,1783921200,495.13,492.91,493.35,1.0
495.11,1783921500,495.79,494.32,495.03,1.0
494.73,1783921800,495.52,493.51,495.14,1.0
493.46,1783922100,495.09,493.11,494.6,1.0
493.67,1783922400,494.62,493.1,493.5,1.0
494.74,1783922700,495.05,493.09,493.64,1.0
494.26,1783923000,494.67,493.05,494.56,1.0
492.19,1783923300,494.17,491.26,493.96,1.0
492.05,1783923600,493.34,491.11,492.1,1.0
491.11,1783923900,492.12,490.63,491.94,1.0
492.99,1783924200,493.11,490.73,491.31,1.0
495.72,1783924500,495.93,492.46,492.97,1.0
497.54,1783924800,498.98,495.69,495.88,1.0
498.51,1783925100,498.51,496.89,497.67,1.0
497.6,1783925400,498.69,497.12,498.53,1.0
498.27,1783925700,499.79,497.43,497.55,1.0
498.68,1783926000,499.79,497.93,498.19,1.0
499.52,1783926300,500.56,497.52,498.65,1.0
499.05,1783926600,500.63,498.94,499.48,1.0
502.07,1783926900,502.07,497.3,499.09,1.0
504.71,1783927200,504.88,501.67,501.77,1.0
504.07,1783927500,505.18,503.32,504.54,1.0
505.3,1783927800,506.24,504.08,504.12,1.0
505.83,1783928100,506.67,505.1,505.1,1.0
507.27,1783928400,507.29,504.95,505.87,1.0
506.04,1783928700,507.66,505.58,507.66,1.0
508.31,1783929000,508.58,506.03,506.08,1.0
507.41,1783929300,508.68,506.87,508.54,1.0
507.13,1783929600,508.12,506.66,507.34,1.0
508.36,1783929900,508.49,507.02,507.24,1.0
510.91,1783930200,511.14,508.15,508.22,1.0
508.68,1783930500,511.01,508.2,510.93,1.0
509.84,1783930800,510.94,508.34,508.86,1.0
511.24,1783931100,511.48,509.31,509.84,1.0
512.83,1783931400,513.41,511.16,511.35,1.0
517.19,1783931700,517.41,512.69,512.83,1.0
517.97,1783932000,519.23,517.1,517.24,1.0
518.13,1783932300,520.2,517.76,517.94,1.0
518.29,1783932600,518.76,517.64,518.23,1.0
518.41,1783932900,520.16,518.12,518.14,1.0
520.83,1783933200,521.31,518.21,518.21,1.0
523.26,1783933500,524.41,520.63,520.75,1.0
524.6,1783933800,525.67,523.04,523.21,1.0
525.79,1783934100,526.16,523.74,524.48,1.0
525.53,1783934400,526.66,525.19,525.91,1.0
525.45,1783934700,526.61,524.57,525.2,1.0
525.12,1783935000,526.66,524.13,525.6,1.0
524.28,1783935300,525.94,523.97,525.25,1.0
523.71,1783935600,524.59,522.92,524.18,1.0
526.8,1783935900,527.6,523.65,523.7,1.0
527.24,1783936200,528.02,525.64,526.81,1.0
528.11,1783936500,528.77,526.84,527.19,1.0
528.23,1783936800,529.95,527.65,528.3,1.0
527.36,1783937100,528.49,526.91,528.16,1.0
524.17,1783937400,527.48,524.17,527.4,1.0
525.49,1783937700,526.17,523.22,524.15,1.0
526.66,1783938000,526.97,524.91,525.22,1.0
526.63,1783938300,527.07,525.66,526.75,1.0
525.8,1783938600,527.11,525.06,526.43,1.0
525.42,1783938900,526.87,524.86,525.94,1.0
524.53,1783939200,526.24,523.7,525.53,1.0
523.85,1783939500,526.0,523.85,524.43,1.0
525.34,1783939800,525.53,523.64,523.68,1.0
525.19,1783940100,527.16,525.16,525.37,1.0
524.5,1783940400,527.22,524.5,525.45,1.0
525.4,1783940700,526.26,524.27,524.39,1.0
526.38,1783941000,527.81,525.42,525.42,1.0
527.02,1783941300,527.29,525.08,526.23,1.0
525.47,1783941600,527.39,524.79,526.97,1.0
525.43,1783941900,525.61,522.73,525.61,1.0
525.58,1783942200,525.72,523.95,525.29,1.0
527.83,1783942500,527.99,524.5,525.63,1.0
525.32,1783942800,528.44,525.25,527.87,1.0
526.46,1783943100,527.1,525.13,525.21,1.0
525.88,1783943400,528.74,525.71,526.48,1.0
527.1,1783943700,527.28,524.76,525.82,1.0
529.6,1783944000,529.75,526.95,527.23,1.0
527.93,1783944300,530.07,527.85,529.83,1.0
529.07,1783944600,529.07,526.3,528.12,1.0
529.5,1783944900,530.39,528.57,529.05,1.0
530.04,1783945200,530.32,528.36,529.44,1.0
