close,epoch,high,low,open,volume
426.05,1783496700,426.2,422.05,423.63,1.0
422.37,1783497600,426.68,421.67,426.08,1.0
422.41,1783498500,423.45,419.95,422.42,1.0
422.1,1783499400,424.23,421.93,422.58,1.0
420.22,1783500300,422.77,420.21,422.08,1.0
419.99,1783501200,421.29,418.39,420.19,1.0
422.25,1783502100,423.45,419.64,420.1,1.0
421.73,1783503000,423.25,421.04,422.27,1.0
422.81,1783503900,424.09,420.82,421.62,1.0
424.07,1783504800,424.98,422.58,423.01,1.0
423.44,1783505700,423.93,421.04,423.93,1.0
424.73,1783506600,425.4,423.07,423.64,1.0
426.39,1783507500,427.08,423.69,424.47,1.0
429.05,1783508400,430.44,425.98,426.4,1.0
426.43,1783509300,429.72,426.41,428.96,1.0
426.49,1783510200,428.75,425.7,426.6,1.0
425.01,1783511100,427.69,423.98,426.5,1.0
429.41,1783512000,429.55,424.99,425.09,1.0
425.86,1783512900,429.84,425.36,429.37,1.0
428.98,1783513800,429.23,425.85,425.87,1.0
429.96,1783514700,430.45,428.32,428.98,1.0
427.13,1783515600,430.47,425.01,429.94,1.0
425.95,1783516500,427.83,425.18,427.04,1.0
425.76,1783517400,426.37,423.18,426.02,1.0
423.09,1783518300,426.29,422.66,425.8,1.0
422.65,1783519200,423.73,420.49,422.94,1.0
420.39,1783520100,423.79,420.3,422.74,1.0
420.58,1783521000,422.44,418.78,420.27,1.0
422.44,1783521900,423.25,419.58,420.67,1.0
420.65,1783522800,423.0,419.97,422.44,1.0
418.99,1783523700,422.24,418.75,420.71,1.0
417.34,1783524600,419.92,416.5,419.03,1.0
415.89,1783525500,417.38,414.66,417.38,1.0
418.17,1783526400,419.18,416.0,416.09,1.0
418.67,1783527300,420.02,417.34,418.19,1.0
419.03,1783528200,419.6,417.41,418.73,1.0
419.69,1783529100,419.69,417.27,419.01,1.0
420.94,1783530000,421.25,418.36,419.5,1.0
419.63,1783530900,421.8,419.22,421.13,1.0
419.14,1783531800,420.51,417.92,419.65,1.0
422.62,1783532700,423.41,418.39,418.97,1.0
425.13,1783533600,426.44,422.44,422.6,1.0
425.24,1783534500,426.01,423.56,425.07,1.0
425.64,1783535400,426.83,423.76,425.41,1.0
420.91,1783536300,425.91,420.9,425.65,1.0
418.19,1783537200,421.03,417.17,420.85,1.0
419.26,1783538100,420.02,416.95,418.06,1.0
419.29,1783539000,419.63,417.19,419.12,1.0
419.06,1783539900,419.57,416.52,419.26,1.0
419.37,1783540800,420.73,417.95,418.99,1.0
424.18,1783541700,424.57,419.03,419.58,1.0
429.14,1783542600,429.57,424.2,424.21,1.0
426.68,1783543500,429.73,426.58,429.09,1.0
428.75,1783544400,429.15,425.97,426.65,1.0
429.7,1783545300,430.48,426.83,428.65,1.0
427.52,1783546200,430.41,427.37,429.76,1.0
424.34,1783547100,427.64,423.26,427.64,1.0
